2025-07-16T14:51:31.630Z,1000LUNCUSDT,bitunix,0.01,bybit,0.00014845,194.1489,7.417 
2025-07-16T14:51:31.645Z,BUSDT,bitunix,0.019851,bybit,0.00005,198.9950,7.067 
2025-07-16T14:51:31.677Z,OLUSDT,bitunix,0.005,bybit,0.0001,192.1569,7.677 
2025-07-16T14:51:31.692Z,BMTUSDT,bitunix,0.005,bybit,0.00005,196.0396,7.773 
2025-07-16T14:51:31.711Z,DMCUSDT,bitunix,0.005,bybit,0.00005,196.0396,7.504 
2025-07-16T14:51:31.767Z,EPTUSDT,bitunix,0.005,bybit,0.00005,196.0396,7.797 
2025-07-16T14:51:31.776Z,KNCUSDT,bitunix,0.009999000000000001,bybit,0.0001,196.0392,7.352 
2025-07-16T14:51:31.840Z,BAKEUSDT,bitunix,0.01,bybit,0.0009652,164.7904,8.102 
2025-07-16T14:51:31.945Z,BANUSDT,bitunix,0.007667,bybit,0.000025,198.6999,8.026 
2025-07-16T14:51:32.209Z,HIPPOUSDT,bitunix,0.005,bybit,0.00015196,188.2018,7.785 
2025-07-16T14:51:32.363Z,HBARUSDT,bitunix,0.01,bybit,0.0001,196.0396,7.931 
2025-07-16T14:51:33.518Z,DEXEUSDT,bitunix,0.005,bybit,0.00005,196.0396,9.304 
2025-07-16T14:51:34.346Z,AEVOUSDT,bitunix,0.005,bybit,0.00005,196.0396,9.855 
2025-07-16T14:51:34.931Z,RESOLVUSDT,bitunix,0.004,bybit,0.00005,195.0617,10.513 
2025-07-16T14:51:34.957Z,MEMEUSDT,bitunix,0.005,bybit,0.00005,196.0396,11.031 
2025-07-16T14:51:35.954Z,IOSTUSDT,bitunix,0.01,bybit,0.0001,196.0396,11.742 
2025-07-16T14:51:36.017Z,SKATEUSDT,bitunix,0.005,bybit,0.00005,196.0396,11.529 
2025-07-16T14:51:36.153Z,DENTUSDT,bitunix,0.01,bybit,0.0001,196.0396,11.659 
2025-07-16T14:51:37.232Z,B3USDT,bitunix,0.0105741,bybit,0.000025,199.0565,13.487 
2025-07-16T14:51:37.313Z,PAXGUSDT,bitunix,0.005,bybit,0.00005,196.0396,13.227 
2025-07-16T14:51:37.544Z,KERNELUSDT,bitunix,0.005,bybit,0.00005,196.0396,13.482 
2025-07-16T14:51:37.582Z,LISTAUSDT,bitunix,0.005,bybit,0.00005,196.0396,13.364 
2025-07-16T14:51:38.365Z,ROSEUSDT,bitunix,0.01,bybit,0.0001,196.0396,14.448 
2025-07-16T14:51:38.580Z,AERGOUSDT,bitunix,0.005,bybit,0.00005,196.0396,14.662 
2025-07-16T14:51:38.754Z,ACTUSDT,bitunix,0.005,bybit,0.00005,196.0396,14.838 
2025-07-16T14:51:39.368Z,HUMAUSDT,bitunix,0.005,bybit,0.00005,196.0396,14.800 
2025-07-16T14:51:39.996Z,PHBUSDT,bitunix,0.01,bybit,0.0001,196.0396,15.569 
2025-07-16T14:51:40.319Z,MEUSDT,bitunix,0.0045,bybit,0.00005,195.6044,15.885 
2025-07-16T14:51:40.339Z,KDAUSDT,bitunix,0.005,bybit,0.00005,196.0396,15.854 
2025-07-16T14:51:40.344Z,AGLDUSDT,bitunix,0.01,bybit,0.0001,196.0396,15.853 
2025-07-16T14:51:40.524Z,SUNUSDT,bitunix,0.005,bybit,0.00005,196.0396,16.433 
2025-07-16T14:51:40.544Z,COTIUSDT,bitunix,0.01,bybit,0.0001,196.0396,16.124 
